perm_network_tf_idf,perm_os_tf_idf,perm_personal_tf_idf,perm_system_tf_idf,perm_device_tf_idf,api_network_tf_idf,api_os_tf_idf,api_personal_tf_idf,api_system_tf_idf,api_device_tf_idf
0,0,0.031376733,0.02272937,0.011906554,0.010113123,0.010914377,0,0.016294866,0.017019671
0,0,0.036203923,0.026226196,0.013738332,0.005834494,0.012593512,0,0.009400884,0.019638082
0,0,0.033617929,0.024352896,0.017009363,0.010835489,0.00935518,0,0.017458785,0.012156908
0,0,0,0.097411585,0,0.010835489,0.00467759,0,0.017458785,0
0,0,0.0470651,0,0,0.015169685,0.013097253,0,0.024442299,0
0,0,0.049542211,0.026916359,0.028199734,0.007984045,0.006893291,0,0.012864368,0.013436582
0,0,0.016808964,0.024352896,0.025514045,0.010835489,0.011693975,0,0.008729392,0.018235361
0,0,0.005883138,0.008523514,0.008929916,0.022754527,0.009004361,0.02199469,0.027497586,0.006382377
0,0,0.021393227,0.023245946,0,0.031028901,0.004464972,0,0.022220271,0.011604321
0,0,0,0.022235253,0.007765144,0.016488788,0.011388915,0,0.026567716,0.011099785
0,0,0.015688367,0.017047027,0.011906554,0.025282808,0.008731502,0.014663127,0.008147433,0.017019671
0,0,0.021393227,0.077486488,0.032472421,0,0.005953297,0,0.011110136,0
0,0,0.016418058,0.011893275,0.004153449,0.021167002,0.009137618,0.020460177,0.02557915,0.005937094
0,0,0,0.068188109,0,0.03033937,0,0,0,0.051059012
0,0,0.035298825,0.025570541,0,0.011377264,0.011460096,0,0.024442299,0
0,0,0,0.102282164,0.035719663,0,0.006548626,0,0,0
0,0,0.039220917,0.028411712,0,0.012641404,0.010914377,0,0.020368582,0
0,0,0,0.102282164,0.035719663,0,0.006548626,0,0,0
0,0,0.005348307,0.011622973,0.004059053,0.018962106,0.008185783,0.019995173,0.036107941,0.011604321
0,0,0.067235857,0.024352896,0,0.021670978,0.00467759,0,0.017458785,0
0,0,0.039220917,0.056823424,0,0.012641404,0.005457189,0,0.010184291,0.021274588
0,0,0.058831375,0,0,0.037924212,0.008185783,0,0,0
0,0,0.058831375,0.042617568,0,0.009481053,0.004092891,0,0.015276437,0.031911883
0,0,0.033617929,0.048705792,0,0.010835489,0.00467759,0,0.034917569,0
0,0,0.033617929,0.032470528,0.017009363,0.007223659,0.006236787,0.020947324,0.017458785,0.024313815
0,0,0.055370706,0.040110652,0.010505783,0,0.009630333,0,0.014377823,0.015017357
0,0,0.021393227,0.009298379,0.009741726,0.023444058,0.008334615,0.015996138,0.019998244,0.009283457
0,0,0.031376733,0.02272937,0.023813109,0.025282808,0.004365751,0,0.008147433,0.017019671
0,0,0.0470651,0.034094055,0.011906554,0.005056562,0.010914377,0,0.008147433,0.017019671
0,0,0.0470651,0,0,0.03033937,0.006548626,0,0.024442299,0
0,0,0.006921338,0.010027663,0.010505783,0.02230836,0.008667299,0.025876106,0.021566734,0.015017357
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.078441833,0,0,0,0.010914377,0,0.040737164,0
0,0,0.065368195,0.037882283,0.009922129,0.004213801,0.007276251,0,0.006789527,0.028366118
0,0,0.064179682,0.030994595,0.01623621,0.020685934,0.002976648,0,0,0.023208642
0,0,0,0.028411712,0.014883193,0.03160351,0.005457189,0,0.010184291,0.021274588
0,0,0.031376733,0.034094055,0.023813109,0.015169685,0.002182875,0,0.024442299,0.017019671
0,0,0.067235857,0.073058688,0.025514045,0,0.00467759,0,0,0
0,0,0.0470651,0,0,0.007584842,0.019645879,0,0.012221149,0
0,0,0.0470651,0.02272937,0.011906554,0.010113123,0.008731502,0,0.016294866,0.017019671
0,0,0.013447171,0.009741158,0.005102809,0.019503881,0.005613108,0,0.041901083,0.021882434
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.050426893,0.024352896,0.012757023,0.010835489,0.00935518,0.031420985,0.008729392,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0.056823424,0,0.016855205,0.007276251,0,0.013579055,0.028366118
0,0,0.036203923,0.026226196,0,0.011668988,0.012593512,0,0.009400884,0.019638082
0,0,0.0470651,0.034094055,0,0.015169685,0.013097253,0,0,0
0,0,0.053483068,0.038743244,0.008118105,0.006895311,0.005953297,0.019995173,0.016665204,0.011604321
0,0,0,0.007305869,0.007654214,0.027088723,0.009822939,0.012568394,0.024442299,0.007294145
0,0,0.018101962,0.019669647,0.020607498,0.008751741,0.008815458,0.016918992,0.02350221,0.019638082
0,0,0,0,0.071439326,0.015169685,0.006548626,0,0.024442299,0
0,0,0,0,0,0,0,0,0,0
0,0,0.0470651,0.025570541,0.008929916,0.011377264,0.008185783,0.02199469,0.012221149,0.012764753
0,0,0.039220917,0.028411712,0.014883193,0.012641404,0.008185783,0,0.010184291,0.021274588
0,0,0,0.010027663,0.010505783,0.020077524,0.011556399,0.025876106,0.017972278,0.015017357
0,0,0.013320311,0.00643284,0.010109339,0.02432874,0.009266924,0.016599766,0.020752895,0.009633776
0,0,0,0.025828829,0.00541207,0.022984371,0.007937729,0.013330115,0.02592365,0.007736214
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.067235857,0.048705792,0.05102809,0,0.00467759,0,0,0
0,0,0.018101962,0.039339294,0.006869166,0.011668988,0.007556107,0,0.028202652,0.009819041
0,0,0.039220917,0,0.029766386,0,0.016371566,0,0.020368582,0
0,0,0.031376733,0.02272937,0.011906554,0.020226247,0.008731502,0,0.008147433,0.017019671
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0.037156658,0.017944239,0.018799823,0.015968089,0.010339936,0,0.006432184,0.013436582
0,0,0,0.085235136,0.017859832,0.007584842,0.006548626,0,0,0.025529506
0,0,0.052294556,0.037882283,0,0,0.007276251,0,0.027158109,0.028366118
0,0,0.039220917,0.028411712,0.014883193,0.012641404,0.008185783,0,0.010184291,0.021274588
0,0,0.064179682,0.06198919,0.048708631,0,0.002976648,0,0,0
0,0,0.058831375,0,0,0,0.016371566,0,0.030552873,0
0,0,0.067235857,0.048705792,0,0,0.00935518,0,0.017458785,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.02353255,0.034094055,0.017859832,0.007584842,0.009822939,0,0.012221149,0.025529506
0,0,0.026147278,0.037882283,0,0.016855205,0.007276251,0,0.013579055,0.028366118
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.039220917,0.056823424,0,0,0.005457189,0,0.040737164,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0.018941141,0.009922129,0.02949661,0.007276251,0,0.020368582,0.014183059
0,0,0.01518229,0.010998082,0.011522472,0.019573787,0.00844984,0.014190122,0.019711531,0.024705974
0,0,0.011766275,0.008523514,0.004464958,0.024650738,0.008185783,0.02199469,0.024442299,0.012764753
0,0,0.039220917,0.028411712,0.009922129,0.012641404,0.010914377,0.024438544,0,0.014183059
0,0,0.019610458,0.028411712,0.014883193,0.012641404,0.008185783,0,0.020368582,0.021274588
0,0,0.029415688,0.021308784,0.011162395,0.01422158,0.010232229,0,0.022914655,0
0,0,0.005883138,0.01278527,0.008929916,0.026546949,0.006548626,0.032992035,0.018331724,0.01914713
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.0470651,0.068188109,0.035719663,0,0.006548626,0,0,0
0,0,0,0,0.178598315,0,0,0,0,0
0,0,0.009050981,0.006556549,0.010303749,0.0247966,0.009445134,0.016918992,0.021151989,0.009819041
0,0,0,0.026226196,0.013738332,0.017503483,0.01007481,0,0.028202652,0
0,0,0,0,0.178598315,0,0,0,0,0
0,0,0,0,0.089299158,0.037924212,0,0,0,0
0,0,0.019610458,0.014205856,0.004961064,0.021069007,0.008185783,0.024438544,0.023763346,0.007091529
0,0,0,0.010027663,0.005252892,0.02230836,0.010593366,0.025876106,0.021566734,0.015017357
0,0,0.016808964,0.06088224,0.012757023,0.010835489,0.00467759,0,0.026188177,0
0,0,0,0.037882283,0.019844257,0,0.007276251,0,0.054316219,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.052294556,0.056823424,0,0.008427603,0.003638126,0,0.013579055,0.028366118
0,0,0.027685353,0.030082989,0.010505783,0.013385016,0.013482466,0,0,0.015017357
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0,0,0.006158563,0.028770092,0.013548882,0,0.012642568,0.017606556
0,0,0,0.056823424,0,0.025282808,0,0,0.040737164,0
0,0,0,0.014205856,0.014883193,0.018962106,0.006821486,0.018328908,0.030552873,0.021274588
0,0,0,0.170470273,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.058831375,0,0.044649579,0,0.016371566,0,0,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0.013320311,0.012865681,0.010109339,0.018604331,0.009266924,0.024899649,0.025364649,0.004816888
0,0,0.039220917,0.028411712,0.009922129,0.012641404,0.010914377,0.024438544,0,0.014183059
0,0,0.067235857,0,0.025514045,0.021670978,0.00467759,0,0.017458785,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.018101962,0.078678588,0,0.011668988,0.005037405,0,0.009400884,0.019638082
0,0,0,0.048705792,0.025514045,0.021670978,0,0,0,0.072941446
0,0,0.03765208,0.047731676,0.014287865,0.006067874,0.006548626,0,0.024442299,0
0,0,0,0,0,0.015169685,0.019645879,0,0.024442299,0
0,0,0.078441833,0.056823424,0,0.012641404,0,0,0.020368582,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.042617568,0.022324789,0.018962106,0.004092891,0,0.015276437,0.031911883
0,0,0,0.085235136,0.044649579,0,0.008185783,0,0,0
0,0,0,0,0.178598315,0,0,0,0,0
0,0,0.042786455,0.030994595,0,0.027581245,0.002976648,0,0.011110136,0.023208642
0,0,0,0,0.044649579,0.018962106,0.016371566,0,0,0
0,0,0,0.026226196,0.027476664,0.017503483,0.007556107,0,0.009400884,0.039276163
0,0,0.044823905,0.04058816,0.008504682,0.010835489,0.00467759,0.020947324,0.017458785,0.012156908
0,0,0.033617929,0.024352896,0.012757023,0.005417745,0.00935518,0,0.026188177,0.018235361
0,0,0.019610458,0.042617568,0.014883193,0.018962106,0.005457189,0,0.010184291,0.021274588
0,0,0,0,0,0,0.021828754,0,0.040737164,0
0,0,0.031376733,0,0.023813109,0.025282808,0.004365751,0.029326253,0.016294866,0.017019671
0,0,0.064179682,0.015497298,0.01623621,0.013790623,0.008929945,0,0.011110136,0
0,0,0.073539219,0.031963176,0.011162395,0.009481053,0.008185783,0,0,0.015955941
0,0,0.052294556,0.13258799,0,0,0,0,0,0
0,0,0,0.042617568,0,0.018962106,0.016371566,0,0,0
0,0,0,0,0,0.027944156,0.008616614,0.04630461,0.025728735,0.013436582
0,0,0.014707844,0.074580744,0,0.01422158,0.006139337,0,0.007638218,0.015955941
0,0,0.0470651,0,0,0.015169685,0.013097253,0,0.024442299,0
0,0,0.0941302,0,0,0.015169685,0.006548626,0,0.024442299,0
0,0,0.0470651,0.068188109,0.035719663,0,0.006548626,0,0,0
0,0,0,0.016235264,0.008504682,0.021670978,0.00935518,0.041894647,0.017458785,0.012156908
0,0,0,0.051141082,0.017859832,0.022754527,0.006548626,0,0,0.025529506
0,0,0,0.085235136,0.044649579,0,0.008185783,0,0,0
0,0,0.026147278,0.037882283,0,0.008427603,0.014552503,0,0,0.028366118
0,0,0.052294556,0.037882283,0,0,0.010914377,0,0.027158109,0
0,0,0,0,0,0.023702633,0.01432512,0.027493362,0.019095546,0.007977971
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0.02353255,0.051141082,0.017859832,0.007584842,0.006548626,0,0.012221149,0.025529506
0,0,0.037156658,0.026916359,0.009399911,0.007984045,0.008616614,0.023152305,0.019296551,0.013436582
0,0,0.029415688,0.021308784,0,0.018962106,0.012278674,0,0.015276437,0
0,0,0,0.015497298,0.008118105,0.020685934,0.011906593,0.019995173,0.016665204,0.011604321
0,0,0,0.056823424,0,0.012641404,0.005457189,0,0.040737164,0
0,0,0.029415688,0.021308784,0,0.028443159,0.008185783,0,0.015276437,0
0,0,0,0.085235136,0.044649579,0,0.008185783,0,0,0
0,0,0.067235857,0,0.025514045,0,0.014032771,0,0.017458785,0
0,0,0.015688367,0.02272937,0.017859832,0.020226247,0.008731502,0,0.012221149,0.017019671
0,0,0,0.102282164,0.035719663,0,0.006548626,0,0,0
0,0,0.013447171,0.029223475,0.005102809,0.023838076,0.007484144,0,0.020950542,0.007294145
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0.042786455,0.030994595,0.01623621,0,0.014883242,0,0,0.023208642
0,0,0.156883667,0,0,0,0,0,0.040737164,0
0,0,0,0.056823424,0.019844257,0.008427603,0.010914377,0,0,0.028366118
0,0,0,0.012473435,0.008712113,0.016649654,0.010381968,0.032187351,0.026826913,0.012453418
0,0,0,0.00897212,0.004699956,0.015968089,0.011201598,0.023152305,0.032160919,0.013436582
0,0,0.019610458,0,0.044649579,0,0.016371566,0.036657816,0,0.021274588
0,0,0,0.073058688,0,0.010835489,0.00467759,0,0.034917569,0
0,0,0.078441833,0,0,0.025282808,0.010914377,0,0,0
0,0,0.058831375,0.021308784,0.022324789,0.009481053,0.008185783,0,0.015276437,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.010696614,0.015497298,0.008118105,0.020685934,0.008929945,0.039990345,0.016665204,0.011604321
0,0,0,0,0,0.029172471,0.015112214,0,0.018801768,0
0,0,0.037156658,0.017944239,0.028199734,0.007984045,0.012063259,0,0.006432184,0.013436582
0,0,0.044823905,0.032470528,0.017009363,0.010835489,0.00935518,0,0.005819595,0.012156908
0,0,0,0,0,0.037924212,0.008185783,0,0.030552873,0
0,0,0.054305885,0.026226196,0,0.011668988,0.007556107,0,0.028202652,0
0,0,0,0.021308784,0.011162395,0.028443159,0.010232229,0,0.007638218,0.015955941
0,0,0.010696614,0.011622973,0.012177158,0.012066795,0.014139079,0.009997586,0.019442737,0.011604321
0,0,0.039220917,0,0.029766386,0.025282808,0.005457189,0,0.020368582,0
0,0,0,0.010998082,0.005761236,0.02202051,0.01161853,0.014190122,0.023653837,0.008235325
0,0,0.054305885,0.045895843,0.006869166,0.005834494,0.007556107,0,0.018801768,0
0,0,0.039220917,0,0,0,0.021828754,0,0.020368582,0
0,0,0,0,0,0.075848424,0,0,0,0
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.0470651,0.02272937,0.011906554,0.015169685,0.008731502,0,0.008147433,0.017019671
0,0,0.016808964,0.024352896,0.025514045,0.021670978,0.007016385,0,0,0.036470723
0,0,0,0,0,0.029172471,0.015112214,0,0.018801768,0
0,0,0.005348307,0,0.004059053,0.027581245,0.010418269,0.009997586,0.024997805,0.011604321
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.041528029,0.030082989,0,0.017846688,0.011556399,0,0,0.015017357
0,0,0,0,0,0.029172471,0.015112214,0,0.018801768,0
0,0,0,0,0.029766386,0.012641404,0.021828754,0,0,0
0,0,0,0,0,0.015169685,0.019645879,0,0.024442299,0
0,0,0.029415688,0.028411712,0.022324789,0.009481053,0.010914377,0,0.010184291,0.010637294
0,0,0.008114672,0.008817428,0.003079281,0.019615972,0.007903514,0.022753127,0.03582061,0.013204917
0,0,0.067235857,0.073058688,0.025514045,0,0.00467759,0,0,0
0,0,0,0.018941141,0.009922129,0.025282808,0.010914377,0,0.013579055,0.014183059
0,0,0,0.011364685,0.005953277,0.017697966,0.013097253,0.014663127,0.024442299,0.008509835
0,0,0.013073639,0,0.029766386,0.021069007,0.01273344,0,0.013579055,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0.113646849,0,0,0,0,0.040737164,0
0,0,0,0.013113098,0.006869166,0.023337977,0.007556107,0.016918992,0.032903094,0.009819041
0,0,0.0470651,0.042617568,0.008929916,0,0.011460096,0,0.012221149,0.012764753
0,0,0.02353255,0.025570541,0.008929916,0.022754527,0.006548626,0,0.018331724,0.012764753
0,0,0.0470651,0.051141082,0,0.007584842,0.006548626,0,0.024442299,0
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0.078441833,0,0,0.012641404,0.010914377,0,0.020368582,0
0,0,0,0.039339294,0.013738332,0.011668988,0.007556107,0,0.018801768,0.039276163
0,0,0,0.048705792,0,0.010835489,0.014032771,0,0,0.036470723
0,0,0.049542211,0.026916359,0.009399911,0.011976067,0.006893291,0.023152305,0.012864368,0.013436582
0,0,0,0.021308784,0.011162395,0.028443159,0.008185783,0.027493362,0.007638218,0.015955941
0,0,0,0,0,0,0,0,0.122211493,0
0,0,0.007131076,0.010331532,0.00541207,0.027581245,0.011906593,0.013330115,0.007406757,0.015472428
0,0,0,0,0,0.018962106,0.024557348,0,0,0
0,0,0.041528029,0.020055326,0.021011567,0.008923344,0.007704266,0.025876106,0.014377823,0.015017357
0,0,0.036203923,0.026226196,0.013738332,0.005834494,0.012593512,0,0.009400884,0.019638082
0,0,0,0.077486488,0.01623621,0.013790623,0.002976648,0,0.022220271,0
0,0,0.033617929,0,0.05102809,0,0.00467759,0,0.034917569,0.036470723
0,0,0.021393227,0.046491893,0,0.006895311,0.011906593,0,0.011110136,0.023208642
0,0,0.036203923,0.039339294,0.013738332,0.005834494,0.01007481,0,0.009400884,0.019638082
0,0,0.019610458,0,0.044649579,0.012641404,0.010914377,0,0.010184291,0.021274588
0,0,0.054305885,0.026226196,0.013738332,0.011668988,0.007556107,0,0.009400884,0.019638082
0,0,0.027685353,0.020055326,0.021011567,0.013385016,0.003852133,0.025876106,0.028755645,0.015017357
0,0,0.018101962,0.013113098,0.004579444,0.019448314,0.005876972,0.022558656,0.034469908,0.013092054
0,0,0,0.011893275,0.004153449,0.019403085,0.012183491,0.020460177,0.022737022,0.011874189
0,0,0,0,0.035719663,0.03033937,0.013097253,0,0,0
0,0,0,0.039339294,0.013738332,0.023337977,0.007556107,0,0.009400884,0.019638082
0,0,0,0,0,0.050565616,0.010914377,0,0,0
0,0,0.033617929,0.048705792,0,0.010835489,0.00935518,0,0.017458785,0
0,0,0.005883138,0,0,0.03033937,0.010641518,0.010997345,0.021387011,0.012764753
0,0,0.031376733,0.034094055,0.011906554,0.010113123,0.008731502,0,0.008147433,0.034039341
0,0,0.0941302,0,0,0.015169685,0.006548626,0,0.024442299,0
0,0,0.022773436,0.016497123,0,0.024467234,0.00633738,0.028380245,0.023653837,0.008235325
0,0,0.02353255,0.034094055,0.017859832,0.015169685,0.006548626,0,0.012221149,0.025529506
0,0,0,0.085235136,0,0.009481053,0.004092891,0,0.030552873,0
0,0,0,0.094705707,0.039688515,0,0.003638126,0,0.013579055,0
0,0,0,0,0,0,0,0,0,0
0,0,0.039220917,0.056823424,0.014883193,0,0.010914377,0,0.010184291,0
0,0,0.0470651,0.02272937,0.023813109,0.020226247,0.004365751,0,0.008147433,0.017019671
0,0,0,0,0,0,0,0,0,0
0,0,0.041528029,0.030082989,0.010505783,0.013385016,0.007704266,0,0.014377823,0.015017357
0,0,0.041528029,0.020055326,0.021011567,0.008923344,0.007704266,0.025876106,0.014377823,0.015017357
0,0,0.033617929,0.024352896,0.017009363,0.010835489,0.010914377,0,0.005819595,0.024313815
0,0,0.016808964,0.018264672,0.006378511,0.016253234,0.008185783,0.015710493,0.026188177,0.018235361
0,0,0,0,0,0.012641404,0.021828754,0,0.020368582,0
0,0,0,0.085235136,0,0,0,0,0.061105746,0
0,0,0,0.048705792,0,0.021670978,0.00935518,0,0,0.036470723
0,0,0,0.021308784,0.007441596,0.018962106,0.012278674,0.018328908,0.015276437,0.010637294
0,0,0,0.170470273,0,0,0,0,0,0
0,0,0.027685353,0.040110652,0.010505783,0.017846688,0.009630333,0,0,0.015017357
0,0,0,0.010331532,0.01082414,0.025282808,0.008929945,0.02666023,0.018516893,0.015472428
0,0,0.039220917,0.028411712,0.014883193,0.006320702,0.008185783,0,0.020368582,0.021274588
0,0,0,0,0,0.037924212,0.016371566,0,0,0
0,0,0.039220917,0.042617568,0.014883193,0.006320702,0.010914377,0,0,0.021274588
0,0,0.02353255,0.034094055,0.017859832,0.011377264,0.009822939,0.02199469,0.006110575,0.012764753
0,0,0,0.085235136,0,0,0.008185783,0,0,0.063823765
0,0,0.044123531,0.021308784,0.022324789,0.009481053,0.008185783,0,0.015276437,0.015955941
0,0,0,0,0,0.050565616,0.010914377,0,0,0
0,0,0.0470651,0.102282164,0.017859832,0,0.003274313,0,0,0
0,0,0.058831375,0,0,0,0.016371566,0,0.030552873,0
0,0,0.0470651,0.102282164,0.017859832,0,0.003274313,0,0,0
0,0,0,0.085235136,0,0.007584842,0.006548626,0,0.012221149,0.025529506
0,0,0.039220917,0.056823424,0,0.025282808,0,0,0,0.042549177
0,0,0.011479293,0.012473435,0.004356056,0.018499616,0.012777807,0.021458234,0.014903841,0.012453418
0,0,0,0.016235264,0.017009363,0.025282808,0.00935518,0.020947324,0.005819595,0.024313815
0,0,0.039220917,0,0,0.012641404,0.016371566,0,0.020368582,0
0,0,0,0.012627428,0.006614752,0.019664406,0.012127086,0.032584726,0.018105406,0.009455373
0,0,0,0.015497298,0,0.013790623,0.014883242,0,0.033330407,0
0,0,0,0.085235136,0.029766386,0,0.005457189,0,0.020368582,0
0,0,0.008715759,0.012627428,0.006614752,0.028092009,0.009701669,0.016292363,0.009052703,0.018910745
0,0,0.058831375,0,0,0.018962106,0.008185783,0,0.030552873,0
0,0,0.042786455,0.030994595,0,0.006895311,0.011906593,0,0.011110136,0.023208642
0,0,0,0,0,0.025282808,0.021828754,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0,0,0.035719663,0.03033937,0.006548626,0,0,0.051059012
0,0,0.008715759,0.037882283,0.006614752,0.014046005,0.00848896,0.016292363,0.013579055,0.028366118
0,0,0.014941302,0.013529387,0.005669788,0.021670978,0.006236787,0.020947324,0.029097974,0.01620921
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.044649579,0.018962106,0.016371566,0,0,0
0,0,0.008114672,0.011756571,0.006158563,0.019615972,0.007903514,0.030337503,0.027392231,0.017606556
0,0,0.052294556,0.037882283,0,0,0.010914377,0,0.027158109,0
0,0,0.009805229,0.021308784,0.022324789,0.015801755,0.002728594,0,0.040737164,0.021274588
0,0,0.042786455,0.030994595,0,0.020685934,0.005953297,0,0.011110136,0.023208642
0,0,0.0470651,0.051141082,0,0.007584842,0.006548626,0,0.024442299,0
0,0,0.0470651,0.02272937,0.023813109,0.010113123,0.006548626,0,0.016294866,0.017019671
0,0,0,0.003627027,0.003799964,0.022593148,0.010449936,0.009359442,0.036403423,0.00543181
0,0,0,0.02272937,0.011906554,0.015169685,0.013097253,0,0.016294866,0.017019671
0,0,0.018578329,0.013458179,0.004699956,0.019960112,0.008616614,0.034728458,0.022512643,0.006718291
0,0,0,0.011756571,0.006158563,0.015692777,0.009032588,0.030337503,0.033713515,0.017606556
0,0,0,0,0,0.050565616,0.010914377,0,0,0
0,0,0.018101962,0.013113098,0.013738332,0.021393145,0.007556107,0.022558656,0.021935396,0.006546027
0,0,0.013073639,0.014205856,0.014883193,0.025282808,0.008185783,0.024438544,0.013579055,0.007091529
0,0,0.008114672,0.008817428,0.003079281,0.019615972,0.007903514,0.022753127,0.03582061,0.013204917
0,0,0,0.048705792,0.025514045,0.021670978,0.00467759,0,0,0.036470723
0,0,0.024771105,0.026916359,0.028199734,0.011976067,0.012063259,0,0.006432184,0
0,0,0,0,0,0,0,0,0,0
0,0,0.039220917,0,0,0,0.021828754,0,0.020368582,0
0,0,0.039220917,0.009470571,0.009922129,0.004213801,0.010914377,0.024438544,0.033947637,0
0,0,0.035298825,0.051141082,0.008929916,0.007584842,0.009822939,0,0.006110575,0.012764753
0,0,0,0.085235136,0,0,0.005457189,0,0.020368582,0.042549177
0,0,0.058831375,0,0.022324789,0.018962106,0.008185783,0,0.015276437,0
0,0,0,0.102282164,0.035719663,0,0,0,0.024442299,0
0,0,0.052294556,0.018941141,0.009922129,0.004213801,0.009095314,0.024438544,0.013579055,0.028366118
0,0,0.01882604,0.020456433,0.007143933,0.021237559,0.011787527,0,0.014665379,0
0,0,0,0.014205856,0.007441596,0.018962106,0.013642971,0,0.020368582,0.010637294
0,0,0.0470651,0,0,0,0.019645879,0,0.024442299,0
0,0,0.018101962,0.039339294,0.006869166,0.011668988,0.007556107,0,0.028202652,0.009819041
0,0,0.044123531,0.031963176,0.011162395,0.009481053,0.008185783,0,0.015276437,0.015955941
0,0,0.008404482,0.012176448,0.006378511,0.024379851,0.00935518,0.031420985,0.017458785,0.009117681
0,0,0.058831375,0.014205856,0.029766386,0.006320702,0.008185783,0,0.010184291,0.021274588
0,0,0.067235857,0.036529344,0.012757023,0.010835489,0.007016385,0,0,0.018235361
0,0,0.016229345,0.017634856,0.006158563,0.01830824,0.011290735,0.015168752,0.016856758,0.008803278
0,0,0.039220917,0,0,0.012641404,0.016371566,0,0.020368582,0
0,0,0.037156658,0.026916359,0.018799823,0.011976067,0.010339936,0.023152305,0,0.013436582
0,0,0.029415688,0.042617568,0,0.009481053,0.008185783,0,0.015276437,0.031911883
0,0,0,0.136376218,0,0,0,0,0.024442299,0
0,0,0,0.020055326,0.010505783,0.026770032,0.011556399,0,0.007188911,0.015017357
0,0,0,0,0,0,0,0,0,0
0,0,0.064179682,0.092983785,0.01623621,0,0.002976648,0,0,0
0,0,0,0,0,0,0.032743131,0,0,0
0,0,0.016808964,0.018264672,0.006378511,0.016253234,0.008185783,0.015710493,0.026188177,0.018235361
0,0,0,0.056823424,0,0.025282808,0.005457189,0,0.020368582,0
0,0,0.078441833,0,0,0.025282808,0.005457189,0,0.020368582,0
0,0,0.018101962,0.013113098,0.041214996,0.017503483,0.007556107,0,0.009400884,0.019638082
0,0,0.012067974,0.017484131,0.004579444,0.02722764,0.00671654,0.033837984,0.012534512,0.019638082
0,0,0.033617929,0,0.025514045,0.027088723,0.00467759,0,0.017458785,0.018235361
0,0,0.031376733,0.034094055,0.023813109,0.015169685,0.004365751,0,0.008147433,0.034039341
0,0,0.056029881,0.024352896,0.025514045,0.007223659,0.007795984,0.020947324,0.005819595,0.012156908
0,0,0.007844183,0.011364685,0.005953277,0.017697966,0.009822939,0.029326253,0.028516015,0.008509835
0,0,0,0.009470571,0.004961064,0.023175907,0.011823909,0.012219272,0.023763346,0.007091529
0,0,0.041528029,0.030082989,0.010505783,0.013385016,0.0057782,0,0.021566734,0.015017357
0,0,0.031376733,0.045458739,0.011906554,0.010113123,0.006548626,0,0.016294866,0.017019671
0,0,0.013073639,0.018941141,0.009922129,0.025282808,0.009095314,0,0.013579055,0.014183059
0,0,0.011766275,0.01278527,0.004464958,0.022754527,0.011460096,0.010997345,0.018331724,0.006382377
0,0,0,0,0,0,0,0,0,0
0,0,0.044123531,0.021308784,0.011162395,0.009481053,0.010232229,0,0.015276437,0.015955941
0,0,0.029415688,0.031963176,0.022324789,0.009481053,0.008185783,0,0.007638218,0.031911883
0,0,0,0,0.035719663,0.015169685,0.013097253,0,0.024442299,0
0,0,0.054305885,0,0.013738332,0.005834494,0.012593512,0.033837984,0.018801768,0
0,0,0.004057336,0.008817428,0.006158563,0.01830824,0.007338978,0.007584376,0.042141894,0.017606556
0,0,0.052294556,0.094705707,0.019844257,0,0.003638126,0,0,0
0,0,0.019610458,0.028411712,0.014883193,0.012641404,0.010914377,0,0.010184291,0.021274588
